"database_id","target_id","comparator_id","outcome_id","analysis_id","interaction_covariate_id","covariate_id","target_mean_before","comparator_mean_before","std_diff_before","target_mean_after","comparator_mean_after","std_diff_after"
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4182110212,0.005,0.001,0.061,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,312327212,0.014,0.008,0.061,0.012,0.008,0.04
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,433811212,0.006,0.002,0.061,-0.005,0.005,-0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4032424212,0.006,0.002,0.061,-0.005,0.005,-0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4313582212,0.006,0.002,0.061,-0.005,0.005,-0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4287399212,0.018,0.01,0.061,0.016,0.012,0.034
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4024717212,0.009,0.004,0.061,0.009,0.01,-0.01
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4314071212,0.009,0.004,0.061,0.007,-0.005,0.075
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4193874212,0.01,0.005,0.061,0.009,0.011,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,439937212,0.005,0.011,-0.061,0.006,0.009,-0.035
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4193990212,0.069,0.054,0.061,0.066,0.074,-0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,45771096212,0.024,0.015,0.061,0.022,0.02,0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,138388212,0.016,0.009,0.06,0.017,0.01,0.061
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4008710212,-0.004,-0.001,0.06,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4077577212,-0.004,-0.001,0.06,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4132082212,-0.004,-0.001,0.06,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4271450212,0.166,0.144,0.06,0.168,0.172,-0.011
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,440328212,0.004,0.001,0.06,0.005,-0.005,0.073
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4104155212,0.004,0.001,0.06,0.005,-0.005,0.073
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4154801212,0.004,0.001,0.06,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4232691212,0.004,0.001,0.06,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,36715946212,0.004,0.001,0.06,0.005,-0.005,0.073
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4300243212,0.023,0.015,0.06,0.022,0.02,0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,42538046212,0.023,0.015,0.06,0.022,0.02,0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4229440212,0.025,0.016,0.06,0.026,0.022,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4180158212,0.006,0.012,-0.06,0.008,0.012,-0.04
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,444208212,0.026,0.017,0.059,0.028,0.023,0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4115105212,0.018,0.011,0.059,0.017,0.015,0.016
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4133974212,0.022,0.014,0.059,0.02,0.014,0.047
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,193242212,-0.004,-0.001,0.059,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,193322212,-0.004,-0.001,0.059,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,201916212,-0.004,-0.001,0.059,-0.005,-0.005,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4199701212,-0.004,-0.001,0.059,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4201387212,-0.004,-0.001,0.059,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4260916212,-0.004,-0.001,0.059,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4299535212,-0.004,-0.001,0.059,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4340396212,-0.004,-0.001,0.059,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,36713581212,-0.004,-0.001,0.059,-0.005,-0.005,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,436238212,0.07,0.086,-0.059,0.072,0.088,-0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,44782746212,0.014,0.008,0.059,0.014,0.01,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,256723212,0.008,0.003,0.059,0.009,-0.005,0.063
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4193869212,0.008,0.003,0.059,0.007,0.01,-0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4029043212,0.005,0.002,0.059,0.006,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4106092212,0.005,0.002,0.059,0.007,0.006,0.012
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,45772937212,-0.004,0.003,-0.059,-0.005,-0.005,-0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,46273487212,-0.004,0.003,-0.059,-0.005,-0.005,-0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,438688212,0.004,0.008,-0.059,-0.005,0.013,-0.099
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4320030212,0.008,0.004,0.059,0.009,0.006,0.035
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4176944212,0.012,0.006,0.059,0.012,0.006,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,201620212,0.009,0.004,0.059,0.005,0.006,-0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,80665212,0.011,0.006,0.058,0.009,0.005,0.048
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,29735212,0.01,0.005,0.058,0.01,-0.005,0.072
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4117779212,0.052,0.04,0.058,0.055,0.049,0.027
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,198124212,0.384,0.356,0.058,0.408,0.412,-0.008
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4087641212,0.015,0.008,0.058,0.015,0.008,0.066
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4174262212,0.037,0.027,0.057,0.037,0.03,0.039
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,44782429212,0.126,0.108,0.057,0.139,0.123,0.048
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,436568212,0.005,0.001,0.057,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4159647212,0.005,0.001,0.057,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4219871212,0.005,0.001,0.057,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40480602212,0.013,0.007,0.057,0.011,0.016,-0.044
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,193688212,0.007,0.003,0.057,0.006,0.008,-0.024
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4129891212,0.007,0.003,0.057,0.006,-0.005,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4192561212,0.007,0.003,0.057,0.006,0.008,-0.024
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4214519212,0.007,0.003,0.057,0.006,0.008,-0.024
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4307981212,0.007,0.003,0.057,0.006,0.008,-0.024
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,36717493212,0.007,0.003,0.057,0.006,0.008,-0.024
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,42537780212,0.007,0.003,0.057,0.006,0.008,-0.024
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,36683564212,0.016,0.01,0.057,0.018,0.009,0.078
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4028253212,0.012,0.007,0.057,0.011,0.008,0.031
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4338120212,0.156,0.136,0.056,0.157,0.147,0.028
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,439696212,0.05,0.038,0.056,0.05,0.049,0.005
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,133729212,0.02,0.013,0.056,0.021,0.016,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4044391212,0.025,0.017,0.056,0.024,0.02,0.027
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4048027212,0.025,0.017,0.056,0.024,0.02,0.027
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4158911212,0.025,0.017,0.056,0.028,0.03,-0.012
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4134596212,0.008,0.004,0.056,0.009,-0.005,0.063
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40480002212,0.008,0.004,0.056,0.008,0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37110208212,0.017,0.01,0.055,0.013,0.012,0.009
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4180794212,0.005,0.002,0.055,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,46273489212,0.005,0.002,0.055,0.006,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,259852212,-0.004,0.005,-0.055,-0.005,-0.005,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40480033212,-0.004,0.005,-0.055,-0.005,-0.005,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,193250212,0.004,0.001,0.055,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,199978212,0.004,0.001,0.055,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4028057212,0.004,0.001,0.055,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,36713504212,0.004,0.001,0.055,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,46272380212,0.004,0.001,0.055,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4280354212,0.054,0.042,0.055,0.052,0.048,0.018
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443605212,0.013,0.008,0.055,0.01,0.015,-0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,43021974212,0.013,0.008,0.055,0.013,0.015,-0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4239381212,0.024,0.016,0.055,0.021,0.023,-0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4270024212,0.012,0.007,0.054,0.011,0.008,0.031
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,441848212,0.006,0.003,0.054,0.006,0.005,0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,433968212,0.018,0.011,0.054,0.016,0.011,0.044
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4111798212,0.012,0.006,0.054,0.01,0.007,0.033
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,15003,0.093,0.078,0.054,0.096,0.094,0.007
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,194406212,0.025,0.017,0.054,0.022,0.018,0.029
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4027369212,0.025,0.017,0.054,0.024,0.019,0.035
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,30361212,0.042,0.031,0.054,0.041,0.045,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,10003,0.076,0.091,-0.054,0.077,0.062,0.055
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,193402212,0.007,0.003,0.054,0.006,0.009,-0.035
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4113545212,0.007,0.003,0.054,0.005,0.008,-0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4167082212,0.007,0.003,0.054,0.006,0.009,-0.035
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37017896212,0.007,0.003,0.054,0.008,0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,76349212,-0.004,-0.001,0.054,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,193431212,-0.004,-0.001,0.054,-0.005,-0.005,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,435325212,-0.004,-0.001,0.054,-0.005,-0.005,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,438733212,-0.004,-0.001,0.054,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,439147212,-0.004,-0.001,0.054,-0.005,-0.005,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4106203212,-0.004,-0.001,0.054,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4151170212,-0.004,-0.001,0.054,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4164640212,-0.004,-0.001,0.054,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4202064212,-0.004,-0.001,0.054,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4304008212,-0.004,-0.001,0.054,-0.005,-0.005,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4307111212,-0.004,-0.001,0.054,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4340391212,-0.004,-0.001,0.054,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4312698212,0.021,0.014,0.054,0.02,0.013,0.055
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40481841212,0.691,0.666,0.054,0.7,0.714,-0.031
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4108234212,0.01,0.005,0.054,0.009,0.005,0.048
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,46270027212,-0.004,0.003,-0.054,-0.005,-0.005,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4243161212,0.008,0.004,0.053,0.005,0.007,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4246695212,0.008,0.004,0.053,0.005,0.007,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4181583212,0.048,0.037,0.053,0.039,0.036,0.016
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,23325212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,132781212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,195083212,-0.004,-0.001,0.053,-0.005,-0.005,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,196360212,-0.004,-0.001,0.053,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,312927212,-0.004,-0.001,0.053,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,440072212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4009391212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4021405212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4116809212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4132106212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4235891212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4264107212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4284110212,-0.004,-0.001,0.053,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,46271381212,-0.004,-0.001,0.053,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,197607212,0.005,0.002,0.053,0.006,-0.005,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443769212,0.005,0.002,0.053,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443782212,0.005,0.002,0.053,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4171394212,0.005,0.002,0.053,0.006,-0.005,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4202828212,0.005,0.002,0.053,0.006,-0.005,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4205256212,0.005,0.002,0.053,0.005,-0.005,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4302555212,0.005,0.002,0.053,0.006,-0.005,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4054503212,0.02,0.013,0.053,0.018,0.013,0.041
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443731212,0.125,0.108,0.053,0.13,0.121,0.027
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4094061212,0.018,0.011,0.053,0.016,0.011,0.044
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,321822212,0.034,0.025,0.052,0.033,0.04,-0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,436659212,0.046,0.036,0.052,0.044,0.043,0.005
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4059290212,0.025,0.018,0.052,0.027,0.017,0.068
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,12003,0.115,0.133,-0.052,0.114,0.133,-0.058
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,43021248212,0.005,0.002,0.052,0.005,-0.005,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4111018212,0.011,0.006,0.051,0.009,0.005,0.048
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4169095212,0.022,0.015,0.051,0.022,0.017,0.036
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4111261212,0.01,0.006,0.051,0.011,0.009,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,137809212,0.006,0.003,0.051,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,196931212,0.006,0.003,0.051,0.006,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4131014212,0.006,0.003,0.051,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4157332212,0.006,0.003,0.051,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4266809212,0.013,0.008,0.051,0.011,0.017,-0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,321042212,0.018,0.026,-0.051,0.021,0.032,-0.069
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4077081212,0.007,0.003,0.051,0.007,-0.005,0.041
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4170554212,0.007,0.003,0.051,0.007,0.006,0.012
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37017182212,0.007,0.003,0.051,0.007,0.006,0.012
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,200447212,0.004,0.001,0.051,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,441258212,0.004,0.001,0.051,0.005,-0.005,0.032
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4079749212,0.004,0.001,0.051,-0.005,-0.005,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40483794212,0.004,0.001,0.051,-0.005,-0.005,-0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4043738212,-0.004,0.003,-0.051,-0.005,0.005,-0.073
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4057432212,-0.004,0.004,-0.05,-0.005,0.005,-0.073
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,317002212,0.079,0.066,0.05,0.079,0.083,-0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4200516212,0.018,0.012,0.05,0.015,0.012,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4112341212,0.103,0.089,0.05,0.098,0.103,-0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,37109056212,0.012,0.007,0.05,0.009,0.014,-0.047
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4133611212,0.016,0.01,0.049,0.014,0.009,0.047
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,317585212,0.011,0.006,0.049,0.01,0.005,0.058
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,261325212,0.018,0.012,0.049,0.019,0.022,-0.021
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,36714559212,0.025,0.018,0.049,0.019,0.023,-0.028
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4142738212,0.004,0.008,-0.049,-0.005,0.009,-0.063
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4155469212,0.004,0.008,-0.049,-0.005,0.009,-0.063
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,197988212,0.005,0.002,0.049,-0.005,0.006,-0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,261324212,0.005,0.002,0.049,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,42873123212,0.005,0.002,0.049,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,42873124212,0.005,0.002,0.049,0.005,-0.005,0.051
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4239975212,0.105,0.091,0.049,0.109,0.125,-0.05
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4030518212,0.347,0.324,0.049,0.368,0.377,-0.019
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4054839212,0.013,0.008,0.049,0.012,0.008,0.04
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,79768212,-0.004,0.001,0.048,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,258785212,-0.004,0.001,0.048,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4109085212,-0.004,0.001,0.048,-0.005,-0.005,-0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4160859212,-0.004,0.001,0.048,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4169598212,-0.004,0.001,0.048,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4186162212,-0.004,0.001,0.048,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4265600212,-0.004,0.001,0.048,-0.005,-0.005,0.037
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,40488919212,-0.004,0.001,0.048,-0.005,-0.005,0.06
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,44782421212,-0.004,0.001,0.048,-0.005,-0.005,0.02
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,440276212,0.005,0.002,0.048,0.006,0.005,0.014
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4332246212,0.012,0.008,0.048,0.012,0.006,0.064
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4232697212,0.008,0.004,0.048,-0.005,0.006,-0.028
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4112853212,0.006,0.003,0.048,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4162253212,0.006,0.003,0.048,-0.005,-0.005,0.017
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4180010212,0.006,0.003,0.048,0.005,0.007,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4312008212,0.006,0.003,0.048,0.005,-0.005,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,196151212,0.016,0.011,0.048,0.014,0.013,0.009
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4309542212,0.007,0.003,0.048,0.006,0.01,-0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4218106212,0.024,0.017,0.048,0.018,0.022,-0.029
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,321319212,0.026,0.019,0.047,0.031,0.028,0.018
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,194087212,0.018,0.024,-0.047,0.019,0.023,-0.028
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4291005212,0.018,0.024,-0.047,0.019,0.023,-0.028
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4341650212,0.018,0.024,-0.047,0.019,0.023,-0.028
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4178956212,0.025,0.018,0.047,0.023,0.017,0.043
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4103495212,0.011,0.006,0.047,0.01,0.005,0.058
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,43531578212,0.12,0.105,0.047,0.125,0.12,0.015
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,197508212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,199837212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,200680212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,200762212,-0.004,-0.001,0.047,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,201066212,-0.004,-0.001,0.047,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,379801212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,432898212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,434626212,-0.004,-0.001,0.047,-0.005,-0.005,0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,440703212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4112878212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4177067212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4180915212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,4207615212,-0.004,-0.001,0.047,-0.005,-0.005,0.045
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,45757092212,-0.004,-0.001,0.047,-0.005,-0.005,-0.026
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,443919212,0.032,0.024,0.046,0.029,0.036,-0.04
"cdm_premier_covid_v1240",16733,16738,16741,2,NA,79106212,0.01,0.006,0.046,0.01,0.012,-0.019
